customer_id,customer_name,registration_date,preferred_zone,customer_segment
CUST02760,Customer_2760,2024-01-07,Al Nahda (Sharjah),Regular
CUST02761,Customer_2761,2024-02-23,Corniche (Abu Dhabi),Regular
CUST02762,Customer_2762,2024-12-03,Al Nahda (Sharjah),New
CUST02763,Customer_2763,2024-03-14,Corniche (Abu Dhabi),Regular
CUST02764,Customer_2764,2024-10-29,JBR (Dubai),Premium
CUST02765,Customer_2765,2024-03-27,JBR (Dubai),Regular
CUST02766,Customer_2766,2024-04-11,JLT (Dubai),New
CUST02767,Customer_2767,2024-07-25,JBR (Dubai),New
CUST02768,Customer_2768,2024-08-05,Al Qasimia (Sharjah),Regular
CUST02769,Customer_2769,2024-12-31,Al Majaz (Sharjah),Regular
CUST02770,Customer_2770,2024-05-19,Al Majaz (Sharjah),Premium
CUST02771,Customer_2771,2024-11-25,Corniche (Abu Dhabi),Regular
CUST02772,Customer_2772,2024-12-07,Al Reem (Abu Dhabi),VIP
CUST02773,Customer_2773,2024-09-05,Yas Island (Abu Dhabi),New
CUST02774,Customer_2774,2024-08-20,JBR (Dubai),New
CUST02775,Customer_2775,2024-09-07,Khalidiya (Abu Dhabi),New
CUST02776,Customer_2776,2024-03-09,Marina (Dubai),New
CUST02777,Customer_2777,2024-01-28,Al Nuaimiya (Ajman),New
CUST02778,Customer_2778,2024-12-13,Marina (Dubai),VIP
CUST02779,Customer_2779,2024-07-14,Al Reem (Abu Dhabi),Regular
CUST02780,Customer_2780,2024-03-19,Business Bay (Dubai),Regular
CUST02781,Customer_2781,2024-02-19,Al Majaz (Sharjah),New
CUST02782,Customer_2782,2024-09-23,Al Majaz (Sharjah),Regular
CUST02783,Customer_2783,2024-08-26,Deira (Dubai),New
CUST02784,Customer_2784,2024-09-11,Khalidiya (Abu Dhabi),Regular
CUST02785,Customer_2785,2024-10-04,JLT (Dubai),Premium
CUST02786,Customer_2786,2024-10-03,Yas Island (Abu Dhabi),New
CUST02787,Customer_2787,2024-01-17,Corniche (Abu Dhabi),Premium
CUST02788,Customer_2788,2024-03-01,Corniche (Abu Dhabi),Regular
CUST02789,Customer_2789,2024-07-11,Khalidiya (Abu Dhabi),Regular
CUST02790,Customer_2790,2024-01-17,Downtown (Dubai),Regular
CUST02791,Customer_2791,2024-06-04,Al Rashidiya (Ajman),Premium
CUST02792,Customer_2792,2024-09-08,Corniche (Abu Dhabi),New
CUST02793,Customer_2793,2024-07-18,Khalidiya (Abu Dhabi),Premium
CUST02794,Customer_2794,2024-10-18,Al Nahda (Sharjah),Regular
CUST02795,Customer_2795,2024-10-10,Al Nahda (Sharjah),Regular
CUST02796,Customer_2796,2024-08-28,Khalidiya (Abu Dhabi),Regular
CUST02797,Customer_2797,2024-03-21,Yas Island (Abu Dhabi),New
CUST02798,Customer_2798,2024-05-14,Khalidiya (Abu Dhabi),Regular
CUST02799,Customer_2799,2024-07-12,Al Reem (Abu Dhabi),Regular
CUST02800,Customer_2800,2024-05-25,JLT (Dubai),New
CUST02801,Customer_2801,2024-10-29,Marina (Dubai),New
CUST02802,Customer_2802,2024-07-06,JLT (Dubai),Premium
CUST02803,Customer_2803,2024-10-25,Marina (Dubai),Premium
CUST02804,Customer_2804,2024-11-16,JLT (Dubai),Regular
CUST02805,Customer_2805,2024-08-07,JLT (Dubai),VIP
CUST02806,Customer_2806,2024-07-29,JLT (Dubai),New
CUST02807,Customer_2807,2024-05-05,Deira (Dubai),New
CUST02808,Customer_2808,2024-06-08,Al Reem (Abu Dhabi),New
CUST02809,Customer_2809,2024-12-18,JBR (Dubai),Premium
CUST02810,Customer_2810,2024-02-28,JLT (Dubai),New
CUST02811,Customer_2811,2024-10-02,JLT (Dubai),New
CUST02812,Customer_2812,2024-12-02,Al Nuaimiya (Ajman),Regular
CUST02813,Customer_2813,2024-09-20,Al Rashidiya (Ajman),Regular
CUST02814,Customer_2814,2024-01-11,Al Qasimia (Sharjah),Regular
CUST02815,Customer_2815,2024-01-12,JLT (Dubai),Regular
CUST02816,Customer_2816,2024-07-18,JLT (Dubai),Regular
CUST02817,Customer_2817,2024-09-07,JBR (Dubai),Regular
CUST02818,Customer_2818,2024-04-15,JLT (Dubai),Regular
CUST02819,Customer_2819,2024-12-07,JLT (Dubai),New
CUST02820,Customer_2820,2024-06-02,JLT (Dubai),VIP
CUST02821,Customer_2821,2024-04-13,Khalidiya (Abu Dhabi),Regular
CUST02822,Customer_2822,2024-02-08,Al Nuaimiya (Ajman),Premium
CUST02823,Customer_2823,2024-04-19,Business Bay (Dubai),New
CUST02824,Customer_2824,2024-06-01,Al Reem (Abu Dhabi),Regular
CUST02825,Customer_2825,2024-04-25,Al Reem (Abu Dhabi),Premium
CUST02826,Customer_2826,2024-02-17,Al Qasimia (Sharjah),Premium
CUST02827,Customer_2827,2024-02-18,Al Reem (Abu Dhabi),Regular
CUST02828,Customer_2828,2024-02-04,Al Reem (Abu Dhabi),Premium
CUST02829,Customer_2829,2024-08-31,Corniche (Abu Dhabi),New
CUST02830,Customer_2830,2024-02-09,Al Nahda (Sharjah),Premium
CUST02831,Customer_2831,2024-09-15,Al Majaz (Sharjah),New
CUST02832,Customer_2832,2024-12-05,Yas Island (Abu Dhabi),Regular
CUST02833,Customer_2833,2024-07-31,Corniche (Abu Dhabi),New
CUST02834,Customer_2834,2024-09-20,Khalidiya (Abu Dhabi),Regular
CUST02835,Customer_2835,2024-10-07,Downtown (Dubai),Premium
CUST02836,Customer_2836,2024-11-17,Al Qasimia (Sharjah),Regular
CUST02837,Customer_2837,2024-04-05,Al Reem (Abu Dhabi),Regular
CUST02838,Customer_2838,2024-12-04,Al Nuaimiya (Ajman),Premium
CUST02839,Customer_2839,2024-08-27,Business Bay (Dubai),VIP
CUST02840,Customer_2840,2024-09-29,Al Majaz (Sharjah),Regular
CUST02841,Customer_2841,2024-08-10,Al Rashidiya (Ajman),Regular
CUST02842,Customer_2842,2024-11-16,Marina (Dubai),Regular
CUST02843,Customer_2843,2024-07-05,Khalidiya (Abu Dhabi),New
CUST02844,Customer_2844,2024-03-18,Al Qasimia (Sharjah),Regular
CUST02845,Customer_2845,2024-06-02,Al Nuaimiya (Ajman),Regular
CUST02846,Customer_2846,2024-06-12,Al Nuaimiya (Ajman),Premium
CUST02847,Customer_2847,2024-02-02,Al Nahda (Sharjah),New
CUST02848,Customer_2848,2024-07-30,Business Bay (Dubai),Premium
CUST02849,Customer_2849,2024-11-26,Downtown (Dubai),New
CUST02850,Customer_2850,2024-11-03,Deira (Dubai),Regular
CUST02851,Customer_2851,2024-02-28,Downtown (Dubai),New
CUST02852,Customer_2852,2024-05-05,Al Majaz (Sharjah),Premium
CUST02853,Customer_2853,2024-08-25,Khalidiya (Abu Dhabi),Regular
CUST02854,Customer_2854,2024-08-11,Corniche (Abu Dhabi),Regular
CUST02855,Customer_2855,2024-01-19,Deira (Dubai),New
CUST02856,Customer_2856,2024-03-10,Marina (Dubai),New
CUST02857,Customer_2857,2024-05-22,Al Nahda (Sharjah),Regular
CUST02858,Customer_2858,2024-11-25,Al Nuaimiya (Ajman),New
CUST02859,Customer_2859,2024-09-05,Al Majaz (Sharjah),New
CUST02860,Customer_2860,2024-02-12,JLT (Dubai),Regular
CUST02861,Customer_2861,2024-02-02,Al Rashidiya (Ajman),VIP
CUST02862,Customer_2862,2024-07-05,Al Nahda (Sharjah),Regular
CUST02863,Customer_2863,2024-02-16,Corniche (Abu Dhabi),VIP
CUST02864,Customer_2864,2024-03-12,Deira (Dubai),New
CUST02865,Customer_2865,2024-09-13,Al Rashidiya (Ajman),New
CUST02866,Customer_2866,2024-12-06,Al Nuaimiya (Ajman),Regular
CUST02867,Customer_2867,2024-09-25,Business Bay (Dubai),Regular
CUST02868,Customer_2868,2024-02-16,Deira (Dubai),Regular
CUST02869,Customer_2869,2024-06-09,JLT (Dubai),Premium
CUST02870,Customer_2870,2024-07-18,Al Majaz (Sharjah),Premium
CUST02871,Customer_2871,2024-04-30,Al Rashidiya (Ajman),Regular
CUST02872,Customer_2872,2024-03-14,JBR (Dubai),New
CUST02873,Customer_2873,2024-05-20,Khalidiya (Abu Dhabi),Regular
CUST02874,Customer_2874,2024-10-28,Marina (Dubai),Regular
CUST02875,Customer_2875,2024-07-10,Al Qasimia (Sharjah),VIP
CUST02876,Customer_2876,2024-06-11,Yas Island (Abu Dhabi),Regular
CUST02877,Customer_2877,2024-12-15,Deira (Dubai),VIP
CUST02878,Customer_2878,2024-03-15,JLT (Dubai),Regular
CUST02879,Customer_2879,2024-07-07,Al Nuaimiya (Ajman),Regular
CUST02880,Customer_2880,2024-11-26,Al Rashidiya (Ajman),Regular
CUST02881,Customer_2881,2024-12-05,Al Majaz (Sharjah),VIP
CUST02882,Customer_2882,2024-12-19,Al Rashidiya (Ajman),Premium
CUST02883,Customer_2883,2024-05-02,Business Bay (Dubai),Regular
CUST02884,Customer_2884,2024-06-07,Al Nahda (Sharjah),VIP
CUST02885,Customer_2885,2024-07-04,Al Rashidiya (Ajman),Premium
CUST02886,Customer_2886,2024-03-03,Yas Island (Abu Dhabi),Premium
CUST02887,Customer_2887,2024-08-14,Corniche (Abu Dhabi),New
CUST02888,Customer_2888,2024-07-20,Al Rashidiya (Ajman),VIP
CUST02889,Customer_2889,2024-05-10,Business Bay (Dubai),New
CUST02890,Customer_2890,2024-04-30,Business Bay (Dubai),New
CUST02891,Customer_2891,2024-03-23,Al Rashidiya (Ajman),Regular
CUST02892,Customer_2892,2024-06-11,Al Rashidiya (Ajman),Premium
CUST02893,Customer_2893,2024-11-25,Corniche (Abu Dhabi),Premium
CUST02894,Customer_2894,2024-05-20,Al Nuaimiya (Ajman),New
CUST02895,Customer_2895,2024-09-08,Khalidiya (Abu Dhabi),Premium
CUST02896,Customer_2896,2024-06-19,Al Qasimia (Sharjah),Regular
CUST02897,Customer_2897,2024-02-21,Al Nuaimiya (Ajman),New
CUST02898,Customer_2898,2024-05-13,Yas Island (Abu Dhabi),New
CUST02899,Customer_2899,2024-08-03,Al Reem (Abu Dhabi),Premium
CUST02900,Customer_2900,2024-10-07,Al Qasimia (Sharjah),Regular
CUST02901,Customer_2901,2024-12-21,Marina (Dubai),Premium
CUST02902,Customer_2902,2024-11-24,Al Nahda (Sharjah),New
CUST02903,Customer_2903,2024-08-15,Al Majaz (Sharjah),Regular
CUST02904,Customer_2904,2024-01-02,Corniche (Abu Dhabi),New
CUST02905,Customer_2905,2024-06-05,JLT (Dubai),Regular
CUST02906,Customer_2906,2024-02-26,Downtown (Dubai),New
CUST02907,Customer_2907,2024-12-31,Al Majaz (Sharjah),Premium
CUST02908,Customer_2908,2024-03-07,Al Nuaimiya (Ajman),Regular
CUST02909,Customer_2909,2024-07-29,Al Majaz (Sharjah),VIP
CUST02910,Customer_2910,2024-08-19,Khalidiya (Abu Dhabi),Premium
CUST02911,Customer_2911,2024-03-09,Business Bay (Dubai),New
CUST02912,Customer_2912,2024-10-30,Al Nuaimiya (Ajman),Regular
CUST02913,Customer_2913,2024-05-24,Deira (Dubai),New
CUST02914,Customer_2914,2024-07-07,Downtown (Dubai),Regular
CUST02915,Customer_2915,2024-07-12,Al Nuaimiya (Ajman),Premium
CUST02916,Customer_2916,2024-04-24,Marina (Dubai),VIP
CUST02917,Customer_2917,2024-10-12,Al Nahda (Sharjah),Regular
CUST02918,Customer_2918,2024-04-27,Al Rashidiya (Ajman),New
CUST02919,Customer_2919,2024-08-24,Deira (Dubai),New
CUST02920,Customer_2920,2024-03-27,Marina (Dubai),Regular
CUST02921,Customer_2921,2024-08-07,Al Reem (Abu Dhabi),New
CUST02922,Customer_2922,2024-02-15,JLT (Dubai),New
CUST02923,Customer_2923,2024-10-17,JBR (Dubai),New
CUST02924,Customer_2924,2024-09-26,Corniche (Abu Dhabi),Premium
CUST02925,Customer_2925,2024-08-20,Al Nuaimiya (Ajman),Regular
CUST02926,Customer_2926,2024-03-01,Deira (Dubai),Premium
CUST02927,Customer_2927,2024-04-07,Al Nuaimiya (Ajman),Premium
CUST02928,Customer_2928,2024-05-16,Business Bay (Dubai),Premium
CUST02929,Customer_2929,2024-07-14,Downtown (Dubai),Regular
CUST02930,Customer_2930,2024-04-15,Al Reem (Abu Dhabi),New
CUST02931,Customer_2931,2024-05-24,Al Qasimia (Sharjah),Regular
CUST02932,Customer_2932,2024-08-02,Downtown (Dubai),Regular
CUST02933,Customer_2933,2024-03-15,Marina (Dubai),New
CUST02934,Customer_2934,2024-05-14,Deira (Dubai),Regular
CUST02935,Customer_2935,2024-05-07,JLT (Dubai),Regular
CUST02936,Customer_2936,2024-11-27,Khalidiya (Abu Dhabi),New
CUST02937,Customer_2937,2024-08-28,Downtown (Dubai),Premium
CUST02938,Customer_2938,2024-12-20,Corniche (Abu Dhabi),Regular
CUST02939,Customer_2939,2024-12-31,Corniche (Abu Dhabi),Premium
CUST02940,Customer_2940,2024-11-01,Business Bay (Dubai),New
CUST02941,Customer_2941,2024-10-12,Marina (Dubai),New
CUST02942,Customer_2942,2024-04-30,Khalidiya (Abu Dhabi),VIP
CUST02943,Customer_2943,2024-11-06,Al Nahda (Sharjah),VIP
CUST02944,Customer_2944,2024-11-02,Al Qasimia (Sharjah),Premium
CUST02945,Customer_2945,2024-01-24,Marina (Dubai),New
CUST02946,Customer_2946,2024-11-13,Corniche (Abu Dhabi),Regular
CUST02947,Customer_2947,2024-07-21,Al Nahda (Sharjah),Regular
CUST02948,Customer_2948,2024-10-13,Marina (Dubai),Regular
CUST02949,Customer_2949,2024-05-13,Downtown (Dubai),Regular
CUST02950,Customer_2950,2024-06-22,Al Rashidiya (Ajman),Regular
CUST02951,Customer_2951,2024-02-15,JLT (Dubai),Premium
CUST02952,Customer_2952,2024-08-09,Downtown (Dubai),New
CUST02953,Customer_2953,2024-06-09,Marina (Dubai),VIP
CUST02954,Customer_2954,2024-09-12,Al Nuaimiya (Ajman),VIP
CUST02955,Customer_2955,2024-05-23,Al Qasimia (Sharjah),Regular
CUST02956,Customer_2956,2024-08-08,Business Bay (Dubai),VIP
CUST02957,Customer_2957,2024-05-14,Al Reem (Abu Dhabi),Premium
CUST02958,Customer_2958,2024-05-15,Yas Island (Abu Dhabi),Regular
CUST02959,Customer_2959,2024-03-25,JLT (Dubai),Premium
CUST02960,Customer_2960,2024-09-08,Al Majaz (Sharjah),VIP
CUST02961,Customer_2961,2024-10-11,Al Nuaimiya (Ajman),VIP
CUST02962,Customer_2962,2024-11-21,Al Majaz (Sharjah),Regular
CUST02963,Customer_2963,2024-04-06,Downtown (Dubai),New
CUST02964,Customer_2964,2024-04-03,Marina (Dubai),Regular
CUST02965,Customer_2965,2024-03-24,Al Qasimia (Sharjah),Regular
CUST02966,Customer_2966,2024-02-29,Al Rashidiya (Ajman),VIP
CUST02967,Customer_2967,2024-01-21,Khalidiya (Abu Dhabi),Regular
CUST02968,Customer_2968,2024-12-29,Yas Island (Abu Dhabi),Regular
CUST02969,Customer_2969,2024-09-09,JBR (Dubai),Premium
CUST02970,Customer_2970,2024-03-16,JBR (Dubai),Regular
CUST02971,Customer_2971,2024-04-14,Al Nuaimiya (Ajman),New
CUST02972,Customer_2972,2024-03-27,Al Qasimia (Sharjah),Regular
CUST02973,Customer_2973,2024-05-19,Al Reem (Abu Dhabi),Premium
CUST02974,Customer_2974,2024-10-26,Deira (Dubai),Regular
CUST02975,Customer_2975,2024-01-03,Yas Island (Abu Dhabi),Premium
CUST02976,Customer_2976,2024-04-02,Corniche (Abu Dhabi),VIP
CUST02977,Customer_2977,2024-05-06,Al Majaz (Sharjah),Regular
CUST02978,Customer_2978,2024-02-18,Al Rashidiya (Ajman),Regular
CUST02979,Customer_2979,2024-05-25,Al Nahda (Sharjah),VIP
CUST02980,Customer_2980,2024-03-03,Corniche (Abu Dhabi),Regular
CUST02981,Customer_2981,2024-02-24,Al Nuaimiya (Ajman),Regular
CUST02982,Customer_2982,2024-01-15,JBR (Dubai),Regular
CUST02983,Customer_2983,2024-12-28,Al Nahda (Sharjah),Regular
CUST02984,Customer_2984,2024-11-17,Business Bay (Dubai),Regular
CUST02985,Customer_2985,2024-01-03,JLT (Dubai),VIP
CUST02986,Customer_2986,2024-12-01,Al Reem (Abu Dhabi),VIP
CUST02987,Customer_2987,2024-06-15,Al Qasimia (Sharjah),VIP
CUST02988,Customer_2988,2024-10-18,Downtown (Dubai),New
CUST02989,Customer_2989,2024-01-25,Al Majaz (Sharjah),Regular
CUST02990,Customer_2990,2024-06-14,Al Majaz (Sharjah),New
CUST02991,Customer_2991,2024-02-06,Yas Island (Abu Dhabi),VIP
CUST02992,Customer_2992,2024-07-14,JBR (Dubai),Regular
CUST02993,Customer_2993,2024-04-01,Deira (Dubai),VIP
CUST02994,Customer_2994,2024-07-23,JBR (Dubai),New
CUST02995,Customer_2995,2024-04-16,Downtown (Dubai),Regular
CUST02996,Customer_2996,2024-07-25,Business Bay (Dubai),Regular
CUST02997,Customer_2997,2024-11-30,Downtown (Dubai),New
CUST02998,Customer_2998,2024-09-08,Al Majaz (Sharjah),Regular
CUST02999,Customer_2999,2024-06-07,Al Rashidiya (Ajman),Regular
CUST03000,Customer_3000,2024-03-08,JLT (Dubai),Regular
CUST03001,Customer_3001,2024-07-07,Yas Island (Abu Dhabi),New
CUST03002,Customer_3002,2024-08-16,Al Rashidiya (Ajman),Regular
CUST03003,Customer_3003,2024-05-17,Al Reem (Abu Dhabi),Regular
CUST03004,Customer_3004,2024-02-16,Al Majaz (Sharjah),Regular
CUST03005,Customer_3005,2024-07-07,Al Reem (Abu Dhabi),New
CUST03006,Customer_3006,2024-11-18,Corniche (Abu Dhabi),New
CUST03007,Customer_3007,2024-09-19,JLT (Dubai),VIP
CUST03008,Customer_3008,2024-12-12,Deira (Dubai),Regular
CUST03009,Customer_3009,2024-12-31,Downtown (Dubai),VIP
CUST03010,Customer_3010,2024-09-26,Al Nahda (Sharjah),Regular
CUST03011,Customer_3011,2024-02-12,Business Bay (Dubai),Regular
CUST03012,Customer_3012,2024-02-10,Al Rashidiya (Ajman),Premium
CUST03013,Customer_3013,2024-06-02,Downtown (Dubai),VIP
CUST03014,Customer_3014,2024-12-16,Al Rashidiya (Ajman),Regular
CUST03015,Customer_3015,2024-05-07,Yas Island (Abu Dhabi),Regular
CUST03016,Customer_3016,2024-10-18,Marina (Dubai),Regular
CUST03017,Customer_3017,2024-01-24,Yas Island (Abu Dhabi),New
CUST03018,Customer_3018,2024-08-05,Corniche (Abu Dhabi),New
CUST03019,Customer_3019,2024-12-04,Al Qasimia (Sharjah),Regular
CUST03020,Customer_3020,2024-05-09,JLT (Dubai),New
CUST03021,Customer_3021,2024-02-11,Al Majaz (Sharjah),Regular
CUST03022,Customer_3022,2024-02-28,Al Qasimia (Sharjah),Regular
CUST03023,Customer_3023,2024-04-01,Al Majaz (Sharjah),New
CUST03024,Customer_3024,2024-07-20,Marina (Dubai),New
CUST03025,Customer_3025,2024-12-26,Business Bay (Dubai),Regular
CUST03026,Customer_3026,2024-08-20,Al Majaz (Sharjah),Regular
CUST03027,Customer_3027,2024-11-15,Al Majaz (Sharjah),New
CUST03028,Customer_3028,2024-04-05,Deira (Dubai),New
CUST03029,Customer_3029,2024-11-05,Business Bay (Dubai),Premium
CUST03030,Customer_3030,2024-02-24,Corniche (Abu Dhabi),Regular
CUST03031,Customer_3031,2024-01-03,Corniche (Abu Dhabi),New
CUST03032,Customer_3032,2024-03-28,Al Nahda (Sharjah),Regular
CUST03033,Customer_3033,2024-12-20,Corniche (Abu Dhabi),Premium
CUST03034,Customer_3034,2024-11-04,Al Qasimia (Sharjah),Regular
CUST03035,Customer_3035,2024-11-12,Al Nuaimiya (Ajman),VIP
CUST03036,Customer_3036,2024-07-03,Al Qasimia (Sharjah),Regular
CUST03037,Customer_3037,2024-12-19,Al Nahda (Sharjah),Regular
CUST03038,Customer_3038,2024-06-03,JBR (Dubai),New
CUST03039,Customer_3039,2024-01-08,Deira (Dubai),New
CUST03040,Customer_3040,2024-01-09,Al Qasimia (Sharjah),VIP
CUST03041,Customer_3041,2024-01-14,Deira (Dubai),Regular
CUST03042,Customer_3042,2024-03-15,Al Nahda (Sharjah),New
CUST03043,Customer_3043,2024-11-16,Al Nuaimiya (Ajman),Premium
CUST03044,Customer_3044,2024-04-07,JBR (Dubai),Regular
CUST03045,Customer_3045,2024-08-25,Downtown (Dubai),Regular
CUST03046,Customer_3046,2024-01-12,JBR (Dubai),New
CUST03047,Customer_3047,2024-03-19,Al Qasimia (Sharjah),Premium
CUST03048,Customer_3048,2024-09-05,Khalidiya (Abu Dhabi),New
CUST03049,Customer_3049,2024-08-18,Al Reem (Abu Dhabi),New
CUST03050,Customer_3050,2024-05-30,Al Reem (Abu Dhabi),Premium
CUST03051,Customer_3051,2024-07-19,Marina (Dubai),Regular
CUST03052,Customer_3052,2024-02-22,Al Nahda (Sharjah),Premium
CUST03053,Customer_3053,2024-08-09,Corniche (Abu Dhabi),Premium
CUST03054,Customer_3054,2024-10-23,Al Reem (Abu Dhabi),Premium
CUST03055,Customer_3055,2024-05-28,Marina (Dubai),Regular
CUST03056,Customer_3056,2024-09-05,Yas Island (Abu Dhabi),Regular
CUST03057,Customer_3057,2024-11-09,Al Rashidiya (Ajman),Regular
CUST03058,Customer_3058,2024-09-06,Deira (Dubai),Premium
CUST03059,Customer_3059,2024-09-27,Marina (Dubai),Regular
CUST03060,Customer_3060,2024-06-10,Yas Island (Abu Dhabi),New
CUST03061,Customer_3061,2024-11-27,Corniche (Abu Dhabi),Premium
CUST03062,Customer_3062,2024-02-29,Khalidiya (Abu Dhabi),Regular
CUST03063,Customer_3063,2024-11-26,JLT (Dubai),Regular
CUST03064,Customer_3064,2024-08-11,Marina (Dubai),New
CUST03065,Customer_3065,2024-04-08,Khalidiya (Abu Dhabi),Regular
CUST03066,Customer_3066,2024-04-28,Yas Island (Abu Dhabi),New
CUST03067,Customer_3067,2024-12-16,JLT (Dubai),VIP
CUST03068,Customer_3068,2024-12-02,Khalidiya (Abu Dhabi),New
CUST03069,Customer_3069,2024-05-30,Al Qasimia (Sharjah),Premium
CUST03070,Customer_3070,2024-08-01,Al Nuaimiya (Ajman),VIP
CUST03071,Customer_3071,2024-11-30,Al Qasimia (Sharjah),Regular
CUST03072,Customer_3072,2024-08-29,Al Majaz (Sharjah),VIP
CUST03073,Customer_3073,2024-03-23,Al Reem (Abu Dhabi),New
CUST03074,Customer_3074,2024-12-19,Al Qasimia (Sharjah),New
CUST03075,Customer_3075,2024-09-04,Downtown (Dubai),New
CUST03076,Customer_3076,2024-03-21,Al Reem (Abu Dhabi),Regular
CUST03077,Customer_3077,2024-07-31,Khalidiya (Abu Dhabi),Regular
CUST03078,Customer_3078,2024-04-17,Yas Island (Abu Dhabi),New
CUST03079,Customer_3079,2024-01-10,JLT (Dubai),Premium
CUST03080,Customer_3080,2024-07-01,Al Nahda (Sharjah),New
CUST03081,Customer_3081,2024-09-14,Marina (Dubai),Premium
CUST03082,Customer_3082,2024-06-21,Corniche (Abu Dhabi),New
CUST03083,Customer_3083,2024-04-26,JBR (Dubai),Regular
CUST03084,Customer_3084,2024-09-06,Business Bay (Dubai),VIP
CUST03085,Customer_3085,2024-06-30,Al Majaz (Sharjah),New
CUST03086,Customer_3086,2024-10-12,Business Bay (Dubai),Premium
CUST03087,Customer_3087,2024-12-19,Al Nuaimiya (Ajman),Regular
CUST03088,Customer_3088,2024-12-08,JBR (Dubai),Premium
CUST03089,Customer_3089,2024-08-12,Al Majaz (Sharjah),Regular
CUST03090,Customer_3090,2024-02-26,JBR (Dubai),Premium
CUST03091,Customer_3091,2024-11-08,Al Majaz (Sharjah),Premium
CUST03092,Customer_3092,2024-02-22,Al Nuaimiya (Ajman),Regular
CUST03093,Customer_3093,2024-09-16,JBR (Dubai),New
CUST03094,Customer_3094,2024-03-01,Al Nuaimiya (Ajman),New
CUST03095,Customer_3095,2024-07-04,Downtown (Dubai),Premium
CUST03096,Customer_3096,2024-12-28,Khalidiya (Abu Dhabi),Premium
CUST03097,Customer_3097,2024-09-12,Al Qasimia (Sharjah),Premium
CUST03098,Customer_3098,2024-03-19,Al Nahda (Sharjah),Regular
CUST03099,Customer_3099,2024-03-11,JBR (Dubai),Premium
CUST03100,Customer_3100,2024-08-12,Corniche (Abu Dhabi),Premium
CUST03101,Customer_3101,2024-01-04,Deira (Dubai),Premium
CUST03102,Customer_3102,2024-08-30,JLT (Dubai),New
CUST03103,Customer_3103,2024-03-28,JBR (Dubai),New
CUST03104,Customer_3104,2024-07-31,JLT (Dubai),Regular
CUST03105,Customer_3105,2024-05-05,Downtown (Dubai),Premium
CUST03106,Customer_3106,2024-09-28,Corniche (Abu Dhabi),Premium
CUST03107,Customer_3107,2024-03-11,Al Majaz (Sharjah),Regular
CUST03108,Customer_3108,2024-07-28,Al Rashidiya (Ajman),Regular
CUST03109,Customer_3109,2024-09-21,Al Majaz (Sharjah),Regular
