order_id,customer_id,restaurant_id,rider_id,order_time,zone,order_value,promo_code,discount_amount,delivery_fee,status,cancellation_reason
ORD008508,CUST03964,REST0118,RIDER0362,2025-11-10 20:29:00,Al Qasimia (Sharjah),43.31,,,7.53,Delivered,
ORD008509,CUST01640,REST0018,RIDER0645,2025-12-08 13:21:00,Al Qasimia (Sharjah),66.27,,,10.41,Delivered,
ORD008510,CUST02929,REST0153,RIDER0627,2025-10-26 19:52:00,Corniche (Abu Dhabi),116.69,,,14.46,Delivered,
ORD008511,CUST02461,REST0097,RIDER0653,2025-12-11 18:28:00,Downtown (Dubai),156.04,,,10.49,Delivered,
ORD008512,CUST04727,REST0186,RIDER0457,2025-12-11 21:10:00,Khalidiya (Abu Dhabi),48.81,SAVE20,9.76,14.95,Delivered,
ORD008513,CUST03715,REST0030,RIDER0555,2025-11-03 02:15:00,Al Majaz (Sharjah),50.85,FREESHIP,5.08,13.05,Delivered,
ORD008514,CUST03628,REST0115,RIDER0487,2025-11-21 10:55:00,Khalidiya (Abu Dhabi),160.13,SAVE20,32.03,13.61,Delivered,
ORD008515,CUST00243,REST0001,RIDER0698,2025-12-30 18:56:00,Business Bay (Dubai),66.46,,,12.17,Delivered,
ORD008516,CUST02734,REST0191,RIDER0792,2025-12-21 16:43:00,Al Reem (Abu Dhabi),79.48,FLASH30,23.84,8.56,Delivered,
ORD008517,CUST02308,REST0097,RIDER0479,2025-12-12 18:56:00,Downtown (Dubai),181.22,,,9.84,Delivered,
ORD008518,CUST04641,REST0113,RIDER0364,2025-12-30 16:05:00,Yas Island (Abu Dhabi),173.94,,,12.12,Delivered,
ORD008519,CUST01269,REST0079,RIDER0281,2025-12-19 16:36:00,Al Nuaimiya (Ajman),77.34,WELCOME10,7.73,7.97,Delivered,
ORD008520,CUST01334,REST0029,RIDER0707,2025-10-21 21:12:00,JLT (Dubai),166.71,FREESHIP,16.67,13.54,Delivered,
ORD008521,CUST02028,REST0066,RIDER0611,2025-10-20 21:32:00,Al Rashidiya (Ajman),285.51,,,9.88,Delivered,
ORD008522,CUST01198,REST0181,RIDER0082,2025-12-11 04:46:00,Corniche (Abu Dhabi),185.0,,,11.79,Delivered,
ORD008523,CUST00632,REST0105,RIDER0257,2025-11-26 13:50:00,Al Nahda (Sharjah),79.99,SAVE20,16.0,9.96,Delivered,
ORD008524,CUST04287,REST0019,RIDER0577,2025-11-26 15:07:00,Al Nahda (Sharjah),31.79,LOYALTY25,7.95,14.66,Delivered,
ORD008525,CUST02776,REST0066,RIDER0600,2025-10-02 12:10:00,Al Rashidiya (Ajman),198.22,WEEKEND15,29.73,9.38,Delivered,
ORD008526,CUST04308,REST0112,RIDER0671,2025-11-09 05:32:00,Al Rashidiya (Ajman),40.63,SAVE20,8.13,9.22,Delivered,
ORD008527,CUST04145,REST0180,RIDER0282,2025-11-07 14:32:00,Al Rashidiya (Ajman),117.94,FREESHIP,11.79,11.32,Delivered,
ORD008528,CUST01389,REST0159,RIDER0251,2025-10-19 22:43:00,JBR (Dubai),254.42,WEEKEND15,38.16,6.19,Delivered,
ORD008529,CUST02722,REST0060,RIDER0269,2025-12-12 07:47:00,Al Rashidiya (Ajman),76.25,,,12.12,Delivered,
ORD008530,CUST00422,REST0117,RIDER0473,2025-12-19 19:39:00,JLT (Dubai),196.58,LOYALTY25,49.14,5.48,Delivered,
ORD008531,CUST04583,REST0068,RIDER0788,2025-10-07 10:26:00,Marina (Dubai),49.61,,,14.27,Delivered,
ORD008532,CUST01993,REST0093,RIDER0505,2025-10-23 16:45:00,Al Majaz (Sharjah),61.46,,,10.34,Delivered,
ORD008533,CUST01936,REST0158,RIDER0526,2025-10-12 12:38:00,Al Reem (Abu Dhabi),76.69,WEEKEND15,11.5,7.93,Delivered,
ORD008534,CUST01479,REST0141,RIDER0621,2025-12-30 12:17:00,Al Nahda (Sharjah),36.21,LOYALTY25,9.05,7.58,Delivered,
ORD008535,CUST02265,REST0143,RIDER0192,2025-12-12 20:53:00,Corniche (Abu Dhabi),79.85,,,12.31,In Progress,
ORD008536,CUST01237,REST0148,RIDER0084,2025-10-10 22:44:00,Khalidiya (Abu Dhabi),58.67,,,5.85,Delivered,
ORD008537,CUST01849,REST0162,RIDER0113,2025-10-14 12:31:00,Al Nahda (Sharjah),152.43,SAVE20,30.49,14.27,Delivered,
ORD008538,CUST03982,REST0148,RIDER0569,2025-10-04 17:44:00,Khalidiya (Abu Dhabi),42.42,,,10.06,Delivered,
ORD008539,CUST04163,REST0050,RIDER0140,2025-12-07 16:40:00,Yas Island (Abu Dhabi),124.53,,,11.83,Delivered,
ORD008540,CUST01490,REST0089,RIDER0132,2025-10-08 07:23:00,Khalidiya (Abu Dhabi),99.48,,,5.75,Delivered,
ORD008541,CUST02315,REST0155,RIDER0380,2025-12-07 04:21:00,JLT (Dubai),67.81,,,7.45,Delivered,
ORD008542,CUST04364,REST0158,RIDER0782,2025-12-15 19:49:00,Al Reem (Abu Dhabi),67.34,,,5.05,Delivered,
ORD008543,CUST00266,REST0184,RIDER0255,2025-11-16 13:58:00,Yas Island (Abu Dhabi),245.18,,,6.86,Delivered,
ORD008544,CUST04453,REST0193,RIDER0145,2025-11-28 12:02:00,JBR (Dubai),80.73,LOYALTY25,,10.54,Delivered,
ORD008545,CUST01091,REST0099,RIDER0413,2025-10-29 23:02:00,Al Reem (Abu Dhabi),65.6,,,9.99,Delivered,
ORD008546,CUST03388,REST0183,RIDER0635,2025-11-01 07:13:00,Al Majaz (Sharjah),143.46,WEEKEND15,21.52,12.8,Delivered,
ORD008547,CUST02879,REST0113,RIDER0259,2025-11-22 11:31:00,Yas Island (Abu Dhabi),129.25,,,11.42,In Progress,
ORD008548,CUST02745,REST0107,RIDER0208,2025-10-10 20:08:00,Downtown (Dubai),49.65,NEW50,24.82,12.2,Delivered,
ORD008549,CUST04298,REST0024,RIDER0776,2025-12-16 13:15:00,Khalidiya (Abu Dhabi),41.05,NEW50,20.52,7.46,Delivered,
ORD008550,CUST00501,REST0025,RIDER0186,2025-10-09 16:24:00,Deira (Dubai),105.04,,,10.11,In Progress,
ORD008551,CUST01705,REST0181,RIDER0670,2025-12-26 05:04:00,Corniche (Abu Dhabi),219.97,,,14.17,Delivered,
ORD008552,CUST02666,REST0011,RIDER0740,2025-10-19 21:12:00,Yas Island (Abu Dhabi),159.65,LOYALTY25,39.91,9.9,Delivered,
ORD008553,CUST04041,REST0094,RIDER0322,2025-11-19 09:58:00,Al Nuaimiya (Ajman),58.38,,,7.19,Delivered,
ORD008554,CUST01084,REST0060,RIDER0378,2025-10-12 10:30:00,Al Rashidiya (Ajman),93.73,,,10.89,Delivered,
ORD008555,CUST04002,REST0175,RIDER0435,2025-10-03 09:20:00,Al Reem (Abu Dhabi),211.57,FLASH30,63.47,6.49,Delivered,
ORD008556,CUST01964,REST0153,RIDER0527,2025-10-30 15:39:00,Corniche (Abu Dhabi),53.02,,,11.7,Delivered,
ORD008557,CUST00954,REST0025,RIDER0156,2025-11-25 19:50:00,Deira (Dubai),192.2,FREESHIP,19.22,9.55,Delivered,
ORD008558,CUST03775,REST0145,RIDER0209,2025-11-23 11:08:00,Al Qasimia (Sharjah),179.16,,,8.24,Delivered,
ORD008559,CUST00463,REST0140,RIDER0627,2025-10-27 09:20:00,JLT (Dubai),194.19,WEEKEND15,29.13,7.39,Delivered,
ORD008560,CUST02539,REST0123,RIDER0575,2025-11-21 13:08:00,Al Qasimia (Sharjah),48.41,LOYALTY25,12.1,11.3,Delivered,
ORD008561,CUST00325,REST0180,RIDER0056,2025-12-18 22:09:00,Al Rashidiya (Ajman),47.41,WEEKEND15,7.11,9.04,Delivered,
ORD008562,CUST01755,REST0011,RIDER0608,2025-10-07 01:40:00,Yas Island (Abu Dhabi),207.27,FREESHIP,20.73,13.38,In Progress,
ORD008563,CUST02967,REST0010,RIDER0330,2025-10-13 15:43:00,Business Bay (Dubai),213.01,,,5.58,Cancelled,Payment Issue
ORD008564,CUST02763,REST0081,RIDER0080,2025-11-04 18:11:00,Business Bay (Dubai),65.33,,,8.76,Delivered,
ORD008565,CUST01995,REST0188,RIDER0280,2025-12-10 19:10:00,JBR (Dubai),66.74,,,5.98,In Progress,
ORD008566,CUST02115,REST0054,RIDER0343,2025-12-04 19:19:00,Al Nuaimiya (Ajman),51.24,FREESHIP,5.12,13.46,Delivered,
ORD008567,CUST01123,REST0109,RIDER0104,2025-11-07 07:49:00,Downtown (Dubai),78.86,NEW50,39.43,8.29,Delivered,
ORD008568,CUST02244,REST0063,RIDER0167,2025-11-07 14:38:00,Al Nahda (Sharjah),53.42,SAVE20,10.68,10.85,Delivered,
ORD008569,CUST04762,REST0020,RIDER0032,2025-10-09 07:32:00,Al Rashidiya (Ajman),75.12,,,11.12,Cancelled,Payment Issue
ORD008570,CUST04250,REST0005,RIDER0515,2025-11-07 17:06:00,Yas Island (Abu Dhabi),68.5,FREESHIP,6.85,13.2,Delivered,
ORD008571,CUST00721,REST0041,RIDER0700,2025-11-16 07:00:00,Al Nuaimiya (Ajman),141.65,,,14.74,Delivered,
ORD008572,CUST00157,REST0118,RIDER0424,2025-11-01 05:13:00,Al Qasimia (Sharjah),68.13,,,7.85,Delivered,
ORD008573,CUST04668,REST0063,RIDER0702,2025-10-12 12:44:00,Al Nahda (Sharjah),101.56,,,9.6,Delivered,
ORD008574,CUST02608,REST0184,RIDER0711,2025-11-06 21:20:00,Yas Island (Abu Dhabi),153.34,,,10.44,Delivered,
ORD008575,CUST02664,REST0032,RIDER0574,2025-12-08 18:44:00,Al Rashidiya (Ajman),84.94,FLASH30,25.48,7.28,Delivered,
ORD008576,CUST03886,REST0027,RIDER0412,2025-10-18 00:48:00,Al Rashidiya (Ajman),80.32,LOYALTY25,20.08,6.67,Delivered,
ORD008577,CUST01551,REST0068,RIDER0216,2025-10-17 11:07:00,Marina (Dubai),82.06,WELCOME10,8.21,5.09,Delivered,
ORD008578,CUST02388,REST0105,RIDER0208,2025-10-31 01:16:00,Al Nahda (Sharjah),38.41,,,5.52,Delivered,
ORD008579,CUST04845,REST0176,RIDER0091,2025-11-09 11:44:00,Yas Island (Abu Dhabi),123.12,SAVE20,24.62,12.59,Delivered,
ORD008580,CUST03347,REST0007,RIDER0604,2025-11-14 18:53:00,Downtown (Dubai),55.94,WELCOME10,5.59,12.2,Delivered,
ORD008581,CUST00766,REST0174,RIDER0080,2025-12-09 19:48:00,Corniche (Abu Dhabi),64.21,FREESHIP,6.42,5.27,Delivered,
ORD008582,CUST00661,REST0103,RIDER0047,2025-11-07 19:14:00,Corniche (Abu Dhabi),76.74,SAVE20,15.35,9.73,Delivered,
ORD008583,CUST01027,REST0112,RIDER0149,2025-10-27 21:01:00,Al Rashidiya (Ajman),62.34,LOYALTY25,15.58,6.38,Delivered,
ORD008584,CUST03808,REST0146,RIDER0121,2025-12-23 12:12:00,Marina (Dubai),60.88,,,7.13,Delivered,
ORD008585,CUST01453,REST0166,RIDER0742,2025-10-22 20:51:00,Deira (Dubai),176.62,,,14.15,Delivered,
ORD008586,CUST00116,REST0103,RIDER0395,2025-10-20 18:28:00,Corniche (Abu Dhabi),76.12,FREESHIP,7.61,11.66,Delivered,
ORD008587,CUST04718,REST0193,RIDER0009,2025-10-12 16:27:00,JBR (Dubai),184.08,,,8.43,Delivered,
ORD008588,CUST00844,REST0017,RIDER0380,2025-10-20 22:07:00,Deira (Dubai),46.97,,,14.49,Delivered,
ORD008589,CUST00053,REST0090,RIDER0484,2025-12-09 22:34:00,Al Nuaimiya (Ajman),75.04,WEEKEND15,11.26,14.34,Delivered,
ORD008590,CUST01172,REST0115,RIDER0092,2025-10-03 21:23:00,Khalidiya (Abu Dhabi),310.26,LOYALTY25,77.56,9.05,Delivered,
ORD008591,CUST01163,REST0086,RIDER0613,2025-10-26 10:06:00,Al Nuaimiya (Ajman),75.94,WELCOME10,7.59,7.67,Cancelled,Restaurant Unavailable
ORD008592,CUST02084,REST0103,RIDER0761,2025-12-30 10:27:00,Corniche (Abu Dhabi),116.2,WELCOME10,11.62,14.46,Delivered,
ORD008593,CUST04607,REST0082,RIDER0432,2025-10-31 21:21:00,Al Majaz (Sharjah),109.84,SAVE20,21.97,13.46,Delivered,
ORD008594,CUST04405,REST0126,RIDER0636,2025-10-18 13:25:00,Corniche (Abu Dhabi),49.28,LOYALTY25,12.32,9.12,Delivered,
ORD008595,CUST02248,REST0038,RIDER0319,2025-12-25 19:16:00,Marina (Dubai),62.57,LOYALTY25,15.64,8.62,Delivered,
ORD008596,CUST02028,REST0092,RIDER0128,2025-12-24 18:37:00,Al Majaz (Sharjah),113.82,WELCOME10,11.38,11.44,Delivered,
ORD008597,CUST02755,REST0063,RIDER0799,2025-10-19 19:05:00,Al Nahda (Sharjah),60.46,SAVE20,12.09,13.38,Cancelled,Customer Request
ORD008598,CUST01198,REST0170,RIDER0248,2025-12-20 02:57:00,JLT (Dubai),76.03,WEEKEND15,11.4,6.12,Delivered,
ORD008599,CUST00265,REST0136,RIDER0369,2025-12-16 13:55:00,JLT (Dubai),40.35,,,10.89,Delivered,
ORD008600,CUST04696,REST0030,RIDER0459,2025-11-10 20:10:00,Al Majaz (Sharjah),92.35,LOYALTY25,23.09,8.34,Delivered,
ORD008601,CUST00943,REST0064,RIDER0306,2025-10-07 14:37:00,Al Nuaimiya (Ajman),49.03,,,8.51,Delivered,
ORD008602,CUST01008,REST0009,RIDER0003,2025-12-28 18:01:00,Al Reem (Abu Dhabi),86.11,WEEKEND15,12.92,10.83,Delivered,
ORD008603,CUST02334,REST0057,RIDER0602,2025-11-13 19:31:00,Business Bay (Dubai),44.07,WEEKEND15,6.61,14.44,Delivered,
ORD008604,CUST02439,REST0107,RIDER0531,2025-12-10 08:25:00,Downtown (Dubai),50.37,,,11.14,Delivered,
ORD008605,CUST00098,REST0187,RIDER0452,2025-10-18 09:30:00,Yas Island (Abu Dhabi),220.69,,,10.03,Delivered,
ORD008606,CUST00736,REST0095,RIDER0341,2025-11-12 18:31:00,Al Nuaimiya (Ajman),220.38,SAVE20,44.08,11.65,Delivered,
ORD008607,CUST01861,REST0195,RIDER0234,2025-10-20 06:34:00,JLT (Dubai),199.27,,,7.17,Delivered,
ORD008608,CUST03403,REST0075,RIDER0032,2025-11-25 12:01:00,JLT (Dubai),72.74,FREESHIP,7.27,10.98,Delivered,
ORD008609,CUST01135,REST0005,RIDER0463,2025-10-30 21:02:00,Yas Island (Abu Dhabi),37.36,WELCOME10,3.74,7.13,Delivered,
ORD008610,CUST02091,REST0095,RIDER0594,2025-11-24 16:32:00,Al Nuaimiya (Ajman),312.12,,,10.01,Delivered,
ORD008611,CUST02770,REST0004,RIDER0030,2025-12-11 21:06:00,Corniche (Abu Dhabi),87.61,SAVE20,17.52,11.15,Delivered,
ORD008612,CUST04450,REST0008,RIDER0672,2025-12-23 12:20:00,Yas Island (Abu Dhabi),151.23,FREESHIP,15.12,9.19,Delivered,
ORD008613,CUST01612,REST0170,RIDER0100,2025-10-09 17:47:00,JLT (Dubai),43.8,,,11.28,Delivered,
ORD008614,CUST00662,REST0163,RIDER0028,2025-10-09 11:24:00,JBR (Dubai),67.73,LOYALTY25,16.93,13.81,Delivered,
ORD008615,CUST02431,REST0141,RIDER0136,2025-12-09 08:15:00,Al Nahda (Sharjah),36.89,,,5.45,Delivered,
ORD008616,CUST03710,REST0133,RIDER0791,2025-11-13 23:22:00,Downtown (Dubai),71.48,WELCOME10,7.15,13.54,Delivered,
ORD008617,CUST00532,REST0040,RIDER0432,2025-11-20 09:16:00,Al Reem (Abu Dhabi),216.67,FREESHIP,21.67,10.62,Delivered,
ORD008618,CUST02097,REST0019,RIDER0395,2025-12-25 10:32:00,Al Nahda (Sharjah),34.88,FREESHIP,3.49,12.14,Delivered,
ORD008619,CUST00095,REST0082,RIDER0391,2025-10-05 20:17:00,Al Majaz (Sharjah),78.32,,15.66,12.96,Delivered,
ORD008620,CUST00183,REST0125,RIDER0016,2025-11-06 19:38:00,Al Reem (Abu Dhabi),47.03,WEEKEND15,7.05,6.53,In Progress,
ORD008621,CUST02395,REST0004,RIDER0339,2025-10-06 22:22:00,Corniche (Abu Dhabi),96.75,FREESHIP,9.68,5.53,Delivered,
ORD008622,CUST01465,REST0128,RIDER0278,2025-12-27 07:08:00,Business Bay (Dubai),39.33,,,10.34,Delivered,
ORD008623,CUST04223,REST0187,RIDER0688,2025-10-20 07:02:00,Yas Island (Abu Dhabi),307.06,,,9.28,Delivered,
ORD008624,CUST02970,REST0146,RIDER0576,2025-11-12 14:47:00,Marina (Dubai),69.06,,,10.65,Delivered,
ORD008625,CUST02235,REST0152,RIDER0705,2025-10-16 17:34:00,Al Reem (Abu Dhabi),198.3,WELCOME10,19.83,13.05,Delivered,
ORD008626,CUST02015,REST0107,RIDER0204,2025-11-28 04:23:00,Downtown (Dubai),39.41,FREESHIP,3.94,9.07,Delivered,
ORD008627,CUST02470,REST0093,RIDER0426,2025-10-15 09:05:00,Al Majaz (Sharjah),102.56,SAVE20,20.51,11.84,Cancelled,Payment Issue
ORD008628,CUST00217,REST0031,RIDER0556,2025-11-18 18:18:00,Al Majaz (Sharjah),89.82,FREESHIP,8.98,9.23,Delivered,
ORD008629,CUST04469,REST0058,RIDER0015,2025-12-12 18:55:00,JBR (Dubai),51.55,SAVE20,10.31,12.5,Delivered,
ORD008630,CUST04991,REST0028,RIDER0252,2025-12-13 07:13:00,Khalidiya (Abu Dhabi),255.97,WELCOME10,25.6,14.42,In Progress,
ORD008631,CUST00918,REST0137,RIDER0104,2025-12-15 21:02:00,JBR (Dubai),40.01,FLASH30,12.0,7.34,Delivered,
ORD008632,CUST00575,REST0173,RIDER0445,2025-12-22 11:05:00,Al Qasimia (Sharjah),62.15,,,5.66,Delivered,
ORD008633,CUST00716,REST0090,RIDER0561,2025-12-03 20:16:00,Al Nuaimiya (Ajman),47.77,LOYALTY25,11.94,9.8,Delivered,
ORD008634,CUST03292,REST0049,RIDER0005,2025-11-25 21:35:00,JBR (Dubai),34.79,FREESHIP,3.48,9.27,Delivered,
ORD008635,CUST03295,REST0111,RIDER0735,2025-11-02 14:21:00,Al Rashidiya (Ajman),91.84,SAVE20,18.37,7.35,Delivered,
ORD008636,CUST04238,REST0002,RIDER0240,2025-11-06 13:52:00,Khalidiya (Abu Dhabi),62.32,,,11.79,Cancelled,Payment Issue
ORD008637,CUST03736,REST0006,RIDER0650,2025-12-25 11:03:00,Business Bay (Dubai),85.51,,,5.62,Delivered,
ORD008638,CUST02212,REST0029,RIDER0237,2025-12-25 19:09:00,JLT (Dubai),118.61,SAVE20,23.72,11.16,Delivered,
ORD008639,CUST03027,REST0154,RIDER0177,2025-12-15 10:31:00,Al Rashidiya (Ajman),75.69,FREESHIP,7.57,5.81,Delivered,
ORD008640,CUST03425,REST0156,RIDER0639,2025-11-27 17:46:00,Khalidiya (Abu Dhabi),96.02,,,13.94,Delivered,
ORD008641,CUST02530,REST0007,RIDER0779,2025-11-14 16:48:00,Downtown (Dubai),57.72,,,10.71,Cancelled,Restaurant Unavailable
ORD008642,CUST02353,REST0034,RIDER0412,2025-11-04 11:51:00,JLT (Dubai),54.05,,,10.61,Delivered,
ORD008643,CUST03197,REST0184,RIDER0018,2025-11-21 23:48:00,Yas Island (Abu Dhabi),288.6,WELCOME10,28.86,12.75,Delivered,
ORD008644,CUST02770,REST0138,RIDER0551,2025-12-09 20:42:00,Yas Island (Abu Dhabi),78.06,,,12.45,Delivered,
ORD008645,CUST03193,REST0112,RIDER0682,2025-10-11 02:57:00,Al Rashidiya (Ajman),57.86,NEW50,28.93,5.16,Delivered,
ORD008646,CUST03027,REST0057,RIDER0519,2025-10-13 13:03:00,Business Bay (Dubai),32.47,NEW50,16.24,13.92,Delivered,
ORD008647,CUST03570,REST0175,RIDER0492,2025-11-11 12:12:00,Al Reem (Abu Dhabi),218.25,,,10.77,Delivered,
ORD008648,CUST03189,REST0027,RIDER0093,2025-10-04 20:18:00,Al Rashidiya (Ajman),93.41,SAVE20,18.68,13.36,Delivered,
ORD008649,CUST02569,REST0039,RIDER0184,2025-12-05 11:45:00,Al Qasimia (Sharjah),70.88,WELCOME10,7.09,12.3,Delivered,
ORD008650,CUST03397,REST0150,RIDER0395,2025-11-10 23:54:00,JBR (Dubai),113.81,SAVE20,22.76,5.32,Cancelled,Rider Unavailable
ORD008651,CUST02212,REST0119,RIDER0257,2025-12-05 10:42:00,Deira (Dubai),159.56,SAVE20,31.91,6.21,Delivered,
ORD008652,CUST01194,REST0147,RIDER0180,2025-12-17 11:53:00,Khalidiya (Abu Dhabi),80.78,,,6.81,Delivered,
ORD008653,CUST00008,REST0100,RIDER0193,2025-12-19 18:37:00,JBR (Dubai),118.93,WELCOME10,11.89,8.5,Delivered,
ORD008654,CUST02784,REST0009,RIDER0743,2025-12-11 09:47:00,Al Reem (Abu Dhabi),67.42,FREESHIP,6.74,9.23,Delivered,
ORD008655,CUST02924,REST0147,RIDER0401,2025-10-31 20:25:00,Khalidiya (Abu Dhabi),85.7,,,12.33,Delivered,
ORD008656,CUST04859,REST0002,RIDER0415,2025-12-28 08:29:00,Khalidiya (Abu Dhabi),65.1,,,8.71,Delivered,
ORD008657,CUST01778,REST0092,RIDER0771,2025-12-12 23:42:00,Al Majaz (Sharjah),72.63,FREESHIP,7.26,13.3,Delivered,
ORD008658,CUST01938,REST0189,RIDER0192,2025-12-07 20:30:00,Al Qasimia (Sharjah),61.34,NEW50,30.67,9.85,Delivered,
ORD008659,CUST01021,REST0059,RIDER0261,2025-12-19 20:50:00,Khalidiya (Abu Dhabi),149.43,SAVE20,29.89,8.47,Delivered,
ORD008660,CUST00367,REST0198,RIDER0181,2025-11-13 13:37:00,JBR (Dubai),187.96,WELCOME10,18.8,13.11,Delivered,
ORD008661,CUST03846,REST0071,RIDER0261,2025-11-23 15:11:00,Al Majaz (Sharjah),55.41,,,6.46,Delivered,
ORD008662,CUST01229,REST0070,RIDER0681,2025-12-18 14:18:00,Marina (Dubai),73.28,WELCOME10,7.33,10.91,Delivered,
ORD008663,CUST03002,REST0161,RIDER0695,2025-10-31 23:22:00,Al Nuaimiya (Ajman),83.98,,,5.27,Delivered,
ORD008664,CUST03422,REST0193,RIDER0254,2025-11-11 03:49:00,JBR (Dubai),78.89,FREESHIP,7.89,12.45,Cancelled,Payment Issue
ORD008665,CUST02326,REST0025,RIDER0650,2025-11-14 12:45:00,Deira (Dubai),194.78,SAVE20,38.96,11.1,Delivered,
ORD008666,CUST04386,REST0070,RIDER0573,2025-11-07 22:40:00,Marina (Dubai),57.65,LOYALTY25,14.41,13.21,Delivered,
ORD008667,CUST02188,REST0156,RIDER0259,2025-10-07 12:09:00,Khalidiya (Abu Dhabi),68.82,,,7.67,Delivered,
ORD008668,CUST01407,REST0146,RIDER0358,2025-12-23 13:14:00,Marina (Dubai),43.41,,,12.83,Delivered,
ORD008669,CUST04480,REST0063,RIDER0601,2025-11-07 17:49:00,Al Nahda (Sharjah),68.79,,,7.98,Delivered,
ORD008670,CUST04309,REST0049,RIDER0449,2025-10-02 21:16:00,JBR (Dubai),40.74,WEEKEND15,6.11,8.57,Cancelled,Long Wait Time
ORD008671,CUST00811,REST0123,RIDER0195,2025-12-29 11:51:00,Al Qasimia (Sharjah),42.28,WEEKEND15,6.34,14.42,Delivered,
ORD008672,CUST00140,REST0124,RIDER0556,2025-10-11 22:12:00,Downtown (Dubai),195.82,,,9.58,Delivered,
ORD008673,CUST00454,REST0194,RIDER0134,2025-10-27 11:23:00,Deira (Dubai),84.05,WELCOME10,8.4,10.23,Delivered,
ORD008674,CUST01416,REST0040,RIDER0208,2025-12-27 19:15:00,Al Reem (Abu Dhabi),265.14,WELCOME10,26.51,14.36,Delivered,
ORD008675,CUST04859,REST0085,RIDER0677,2025-10-18 11:38:00,Al Reem (Abu Dhabi),45.16,,,14.48,Delivered,
ORD008676,CUST02779,REST0087,RIDER0403,2025-12-04 07:37:00,Al Majaz (Sharjah),55.14,FREESHIP,5.51,8.43,Delivered,
ORD008677,CUST01839,REST0194,RIDER0540,2025-10-28 19:29:00,Deira (Dubai),46.54,,,9.6,Delivered,
ORD008678,CUST04450,REST0080,RIDER0091,2025-12-15 14:44:00,JLT (Dubai),121.51,,,10.31,Cancelled,Payment Issue
ORD008679,CUST02233,REST0004,RIDER0357,2025-12-08 12:57:00,Corniche (Abu Dhabi),104.32,,,8.08,Delivered,
ORD008680,CUST01553,REST0034,RIDER0156,2025-10-19 13:43:00,JLT (Dubai),46.44,WEEKEND15,6.97,11.8,Delivered,
ORD008681,CUST04705,REST0005,RIDER0372,2025-12-23 17:54:00,Yas Island (Abu Dhabi),40.86,WELCOME10,4.09,7.59,Delivered,
ORD008682,CUST04246,REST0150,RIDER0443,2025-11-20 11:14:00,JBR (Dubai),188.95,NEW50,94.48,6.58,In Progress,
ORD008683,CUST04215,REST0148,RIDER0248,2025-12-30 11:03:00,Khalidiya (Abu Dhabi),63.11,WELCOME10,6.31,14.32,Cancelled,Address Issue
ORD008684,CUST02530,REST0103,RIDER0293,2025-12-05 14:55:00,Corniche (Abu Dhabi),118.17,,,5.12,Delivered,
ORD008685,CUST03925,REST0175,RIDER0369,2025-10-21 03:43:00,Al Reem (Abu Dhabi),232.17,SAVE20,46.43,11.16,Delivered,
ORD008686,CUST00905,REST0034,RIDER0246,2025-12-02 17:51:00,JLT (Dubai),57.04,WELCOME10,5.7,11.94,Delivered,
ORD008687,CUST02837,REST0172,RIDER0632,2025-12-15 20:09:00,Business Bay (Dubai),196.5,,,12.47,Delivered,
ORD008688,CUST04927,REST0006,RIDER0618,2025-11-29 18:39:00,Business Bay (Dubai),90.8,SAVE20,18.16,10.14,Cancelled,Payment Issue
ORD008689,CUST01433,REST0184,RIDER0656,2025-10-26 14:45:00,Yas Island (Abu Dhabi),222.95,FLASH30,66.89,7.49,Delivered,
ORD008690,CUST03953,REST0029,RIDER0576,2025-12-23 16:58:00,JLT (Dubai),104.84,,,13.04,Cancelled,Restaurant Unavailable
ORD008691,CUST02433,REST0053,RIDER0273,2025-12-05 02:45:00,Al Reem (Abu Dhabi),49.15,WELCOME10,,5.84,Cancelled,Payment Issue
ORD008692,CUST00213,REST0001,RIDER0749,2025-12-05 21:31:00,Business Bay (Dubai),58.1,SAVE20,11.62,14.56,Delivered,
ORD008693,CUST03793,REST0059,RIDER0465,2025-12-07 16:20:00,Khalidiya (Abu Dhabi),232.86,SAVE20,46.57,8.14,Delivered,
ORD008694,CUST00837,REST0176,RIDER0205,2025-11-28 12:28:00,Yas Island (Abu Dhabi),131.93,FLASH30,39.58,5.72,Cancelled,Customer Request
ORD008695,CUST03129,REST0007,RIDER0273,2025-11-10 11:29:00,Downtown (Dubai),64.47,,,6.02,Delivered,
ORD008696,CUST00439,REST0160,RIDER0143,2025-11-17 18:56:00,Corniche (Abu Dhabi),56.77,,,14.9,Delivered,
ORD008697,CUST04734,REST0078,RIDER0101,2025-11-13 16:06:00,Yas Island (Abu Dhabi),110.06,WELCOME10,11.01,11.08,Cancelled,Long Wait Time
ORD008698,CUST01440,REST0189,RIDER0050,2025-10-09 10:41:00,Al Qasimia (Sharjah),100.3,LOYALTY25,25.08,11.1,Delivered,
ORD008699,CUST01122,REST0185,RIDER0270,2025-12-02 13:28:00,Al Qasimia (Sharjah),71.2,,,13.24,Delivered,
ORD008700,CUST00632,REST0051,RIDER0453,2025-11-04 18:09:00,Khalidiya (Abu Dhabi),47.65,WELCOME10,4.76,9.91,Delivered,
ORD008701,CUST04728,REST0147,RIDER0239,2025-10-09 11:53:00,Khalidiya (Abu Dhabi),172.77,WELCOME10,17.28,7.51,Cancelled,Restaurant Unavailable
