event_id,order_id,restaurant_confirmed_time,food_ready_time,rider_picked_up_time,delivered_time,expected_delivery_time,is_on_time
EVT008433,ORD008433,2025-10-07 10:45:00,2025-10-07 11:07:00,2025-10-07 11:26:00,2025-10-07 12:01:00,2025-10-07 11:27:00,False
EVT008434,ORD008434,2025-10-29 20:30:00,2025-10-29 20:48:00,2025-10-29 20:59:00,2025-10-29 21:21:00,2025-10-29 21:14:00,False
EVT008435,ORD008435,2025-10-09 16:38:00,2025-10-09 17:00:00,2025-10-09 17:20:00,2025-10-09 17:55:00,2025-10-09 17:19:00,False
EVT008436,ORD008436,2025-10-21 14:12:00,2025-10-21 14:37:00,2025-10-21 14:52:00,2025-10-21 15:11:00,2025-10-21 14:54:00,False
EVT008437,ORD008437,2025-10-17 21:34:00,2025-10-17 21:58:00,2025-10-17 22:03:00,,2025-10-17 22:15:00,
EVT008438,ORD008438,2025-10-14 21:13:00,2025-10-14 21:43:00,2025-10-14 22:00:00,2025-10-14 22:39:00,2025-10-14 21:56:00,False
EVT008439,ORD008439,2025-12-19 11:41:00,2025-12-19 12:19:00,2025-12-19 12:29:00,2025-12-19 12:53:00,2025-12-19 12:24:00,False
EVT008440,ORD008440,2025-12-02 12:37:00,2025-12-02 13:03:00,2025-12-02 13:17:00,,2025-12-02 13:19:00,
EVT008441,ORD008441,2025-12-17 20:37:00,2025-12-17 20:52:00,2025-12-17 21:12:00,2025-12-17 21:27:00,2025-12-17 21:18:00,False
EVT008442,ORD008442,2025-12-06 14:40:00,2025-12-06 15:00:00,2025-12-06 15:07:00,2025-12-06 15:48:00,2025-12-06 15:23:00,False
EVT008443,ORD008443,2025-11-23 11:33:00,2025-11-23 12:00:00,2025-11-23 12:11:00,,2025-11-23 12:16:00,
EVT008444,ORD008444,2025-12-24 22:12:00,2025-12-24 22:32:00,2025-12-24 22:42:00,2025-12-24 23:22:00,2025-12-24 22:56:00,False
EVT008445,ORD008445,2025-10-29 10:45:00,2025-10-29 11:00:00,2025-10-29 11:10:00,2025-10-29 11:25:00,2025-10-29 11:29:00,True
EVT008446,ORD008446,2025-10-19 17:30:00,2025-10-19 18:01:00,2025-10-19 18:08:00,2025-10-19 18:30:00,2025-10-19 18:12:00,False
EVT008447,ORD008447,2025-10-08 13:19:00,2025-10-08 14:03:00,2025-10-08 14:22:00,2025-10-08 15:27:00,2025-10-08 14:03:00,False
EVT008448,ORD008448,2025-10-22 14:26:00,2025-10-22 14:47:00,2025-10-22 15:01:00,,2025-10-22 15:08:00,
EVT008449,ORD008449,2025-11-11 08:24:00,2025-11-11 08:52:00,2025-11-11 08:58:00,2025-11-11 09:24:00,2025-11-11 09:04:00,False
EVT008450,ORD008450,2025-11-09 11:22:00,2025-11-09 12:01:00,2025-11-09 12:21:00,2025-11-09 12:46:00,2025-11-09 12:06:00,False
EVT008451,ORD008451,2025-12-13 09:15:00,2025-12-13 09:40:00,2025-12-13 09:51:00,2025-12-13 10:03:00,2025-12-13 09:55:00,False
EVT008452,ORD008452,2025-10-11 19:28:00,2025-10-11 19:44:00,2025-10-11 20:28:00,2025-10-11 20:39:00,2025-10-11 20:12:00,False
EVT008453,ORD008453,2025-11-01 18:45:00,2025-11-01 19:18:00,2025-11-01 19:30:00,2025-11-01 20:08:00,2025-11-01 19:29:00,False
EVT008454,ORD008454,2025-11-12 19:42:00,2025-11-12 20:16:00,2025-11-12 20:25:00,,2025-11-12 20:24:00,
EVT008455,ORD008455,2025-12-17 18:24:00,2025-12-17 18:43:00,2025-12-17 18:48:00,2025-12-17 19:14:00,2025-12-17 19:04:00,False
EVT008456,ORD008456,2025-12-09 08:05:00,2025-12-09 08:41:00,2025-12-09 08:54:00,2025-12-09 09:31:00,2025-12-09 08:49:00,False
EVT008457,ORD008457,2025-11-29 22:54:00,2025-11-29 23:08:00,2025-11-29 23:28:00,2025-11-30 00:10:00,2025-11-29 23:35:00,False
EVT008458,ORD008458,2025-11-08 10:55:00,2025-11-08 11:42:00,2025-11-08 11:51:00,2025-11-08 12:23:00,2025-11-08 11:36:00,False
EVT008459,ORD008459,2025-11-13 12:58:00,2025-11-13 13:22:00,2025-11-13 13:31:00,2025-11-13 13:54:00,2025-11-13 13:42:00,False
EVT008460,ORD008460,2025-10-03 18:40:00,2025-10-03 19:41:00,2025-10-03 20:00:00,2025-10-03 20:16:00,2025-10-03 19:24:00,False
EVT008461,ORD008461,2025-10-07 09:07:00,2025-10-07 10:13:00,2025-10-07 10:31:00,2025-10-07 11:04:00,2025-10-07 09:51:00,False
EVT008462,ORD008462,2025-12-17 09:26:00,2025-12-17 09:34:00,2025-12-17 09:53:00,,2025-12-17 10:06:00,
EVT008463,ORD008463,2025-10-30 20:39:00,2025-10-30 20:45:00,2025-10-30 20:54:00,2025-10-30 21:30:00,2025-10-30 21:21:00,False
EVT008464,ORD008464,2025-12-18 12:45:00,2025-12-18 13:07:00,2025-12-18 13:13:00,2025-12-18 13:30:00,2025-12-18 13:25:00,False
EVT008465,ORD008465,2025-10-31 18:32:00,2025-10-31 19:38:00,2025-10-31 19:46:00,2025-10-31 20:11:00,2025-10-31 19:13:00,False
EVT008466,ORD008466,2025-12-29 20:14:00,2025-12-29 20:57:00,2025-12-29 21:08:00,2025-12-29 21:27:00,2025-12-29 20:56:00,False
EVT008467,ORD008467,2025-11-10 22:29:00,2025-11-10 23:05:00,2025-11-10 23:17:00,2025-11-10 23:44:00,2025-11-10 23:13:00,False
EVT008468,ORD008468,2025-11-07 10:38:00,2025-11-07 10:58:00,2025-11-07 11:18:00,2025-11-07 11:53:00,2025-11-07 11:20:00,False
EVT008469,ORD008469,2025-10-08 08:37:00,2025-10-08 08:52:00,2025-10-08 09:01:00,2025-10-08 09:32:00,2025-10-08 09:19:00,False
EVT008470,ORD008470,2025-11-20 19:46:00,2025-11-20 20:14:00,2025-11-20 20:25:00,2025-11-20 20:46:00,2025-11-20 20:27:00,False
EVT008471,ORD008471,2025-10-19 10:23:00,2025-10-19 11:24:00,2025-10-19 11:35:00,2025-10-19 12:13:00,2025-10-19 11:06:00,False
EVT008472,ORD008472,2025-10-09 16:18:00,2025-10-09 16:37:00,2025-10-09 16:53:00,2025-10-09 17:19:00,2025-10-09 17:02:00,False
EVT008473,ORD008473,2025-12-11 16:01:00,2025-12-11 16:22:00,2025-12-11 16:33:00,,2025-12-11 16:41:00,
EVT008474,ORD008474,2025-11-25 16:26:00,2025-11-25 17:05:00,2025-11-25 17:15:00,2025-11-25 17:49:00,2025-11-25 17:06:00,False
EVT008475,ORD008475,2025-11-18 17:21:00,2025-11-18 17:47:00,2025-11-18 18:03:00,2025-11-18 18:16:00,2025-11-18 18:03:00,False
EVT008476,ORD008476,2025-12-14 20:37:00,2025-12-14 21:25:00,2025-12-14 21:42:00,2025-12-14 22:10:00,2025-12-14 21:18:00,False
EVT008477,ORD008477,2025-11-28 11:13:00,2025-11-28 11:52:00,2025-11-28 12:37:00,,2025-11-28 11:53:00,
EVT008478,ORD008478,2025-10-17 16:13:00,2025-10-17 16:40:00,2025-10-17 17:00:00,2025-10-17 17:28:00,2025-10-17 16:54:00,False
EVT008479,ORD008479,2025-10-26 12:21:00,2025-10-26 13:13:00,2025-10-26 13:24:00,2025-10-26 13:46:00,2025-10-26 13:03:00,False
EVT008480,ORD008480,2025-10-30 12:38:00,2025-10-30 13:15:00,2025-10-30 13:25:00,2025-10-30 13:47:00,2025-10-30 13:22:00,False
EVT008481,ORD008481,2025-10-09 02:11:00,2025-10-09 02:39:00,2025-10-09 02:52:00,2025-10-09 03:31:00,2025-10-09 02:53:00,False
EVT008482,ORD008482,2025-12-24 17:54:00,2025-12-24 18:30:00,2025-12-24 18:35:00,2025-12-24 19:00:00,2025-12-24 18:35:00,False
EVT008483,ORD008483,2025-11-25 22:31:00,2025-11-25 22:49:00,2025-11-25 23:03:00,2025-11-25 23:34:00,2025-11-25 23:12:00,False
EVT008484,ORD008484,2025-11-22 19:33:00,2025-11-22 19:59:00,2025-11-22 20:05:00,2025-11-22 20:30:00,2025-11-22 20:14:00,False
EVT008485,ORD008485,2025-12-17 11:28:00,2025-12-17 11:42:00,2025-12-17 11:49:00,,2025-12-17 12:09:00,
EVT008486,ORD008486,2025-10-27 18:22:00,2025-10-27 19:06:00,2025-10-27 19:16:00,,2025-10-27 19:02:00,
EVT008487,ORD008487,2025-10-26 11:53:00,2025-10-26 12:59:00,2025-10-26 13:44:00,2025-10-26 14:21:00,2025-10-26 12:36:00,False
EVT008488,ORD008488,2025-12-13 19:28:00,2025-12-13 19:39:00,2025-12-13 20:25:00,,2025-12-13 20:10:00,
EVT008489,ORD008489,2025-10-27 20:20:00,2025-10-27 21:21:00,2025-10-27 21:30:00,2025-10-27 22:16:00,2025-10-27 21:03:00,False
EVT008490,ORD008490,2025-12-16 12:57:00,2025-12-16 13:52:00,2025-12-16 14:32:00,2025-12-16 15:09:00,2025-12-16 13:39:00,False
EVT008491,ORD008491,2025-12-30 00:27:00,2025-12-30 00:57:00,2025-12-30 01:05:00,,2025-12-30 01:11:00,
EVT008492,ORD008492,2025-11-17 12:38:00,2025-11-17 13:08:00,2025-11-17 13:24:00,2025-11-17 14:00:00,2025-11-17 13:20:00,False
EVT008493,ORD008493,2025-12-26 10:07:00,2025-12-26 10:20:00,2025-12-26 10:29:00,2025-12-26 10:43:00,2025-12-26 10:48:00,True
EVT008494,ORD008494,2025-10-02 17:50:00,2025-10-02 18:33:00,2025-10-02 18:42:00,2025-10-02 19:04:00,2025-10-02 18:33:00,False
EVT008495,ORD008495,2025-12-04 11:26:00,2025-12-04 11:42:00,2025-12-04 11:59:00,2025-12-04 12:18:00,2025-12-04 12:10:00,False
EVT008496,ORD008496,2025-10-13 04:47:00,2025-10-13 05:32:00,2025-10-13 05:42:00,2025-10-13 06:00:00,2025-10-13 05:29:00,False
EVT008497,ORD008497,2025-10-25 15:07:00,2025-10-25 15:44:00,2025-10-25 15:49:00,,2025-10-25 15:47:00,
EVT008498,ORD008498,2025-10-31 20:55:00,2025-10-31 21:17:00,2025-10-31 21:23:00,,2025-10-31 21:37:00,
EVT008499,ORD008499,2025-10-15 14:57:00,2025-10-15 15:51:00,2025-10-15 16:07:00,,2025-10-15 15:37:00,
EVT008500,ORD008500,2025-10-24 12:37:00,2025-10-24 13:12:00,2025-10-24 13:28:00,2025-10-24 13:59:00,2025-10-24 13:20:00,False
EVT008501,ORD008501,2025-10-03 09:10:00,2025-10-03 09:34:00,2025-10-03 09:41:00,,2025-10-03 09:51:00,
EVT008502,ORD008502,2025-10-04 12:13:00,2025-10-04 12:42:00,2025-10-04 12:49:00,2025-10-04 13:29:00,2025-10-04 12:54:00,False
EVT008503,ORD008503,2025-10-07 12:46:00,2025-10-07 13:15:00,2025-10-07 13:30:00,,2025-10-07 13:29:00,
EVT008504,ORD008504,2025-12-23 23:58:00,2025-12-24 00:25:00,2025-12-24 00:43:00,2025-12-24 01:13:00,2025-12-24 00:42:00,False
EVT008505,ORD008505,2025-10-22 03:05:00,2025-10-22 03:56:00,2025-10-22 04:09:00,2025-10-22 04:55:00,2025-10-22 03:48:00,False
EVT008506,ORD008506,2025-10-21 11:10:00,2025-10-21 11:56:00,2025-10-21 12:11:00,2025-10-21 12:22:00,2025-10-21 11:51:00,False
EVT008507,ORD008507,2025-10-22 06:25:00,2025-10-22 06:35:00,2025-10-22 07:10:00,2025-10-22 07:29:00,2025-10-22 07:06:00,False
EVT008508,ORD008508,2025-11-10 20:34:00,2025-11-10 20:54:00,2025-11-10 21:08:00,2025-11-10 21:31:00,2025-11-10 21:14:00,False
EVT008509,ORD008509,2025-12-08 13:23:00,2025-12-08 13:46:00,2025-12-08 13:59:00,2025-12-08 14:26:00,2025-12-08 14:06:00,False
EVT008510,ORD008510,2025-10-26 19:57:00,2025-10-26 20:11:00,2025-10-26 20:21:00,2025-10-26 21:13:00,2025-10-26 20:37:00,False
EVT008511,ORD008511,2025-12-11 18:33:00,2025-12-11 19:08:00,2025-12-11 19:13:00,2025-12-11 19:40:00,2025-12-11 19:13:00,False
EVT008512,ORD008512,2025-12-11 21:13:00,2025-12-11 21:37:00,2025-12-11 21:49:00,2025-12-11 22:38:00,2025-12-11 21:55:00,False
EVT008513,ORD008513,2025-11-03 02:19:00,2025-11-03 02:46:00,2025-11-03 03:03:00,2025-11-03 03:30:00,2025-11-03 03:00:00,False
EVT008514,ORD008514,2025-11-21 10:57:00,2025-11-21 12:04:00,2025-11-21 12:13:00,2025-11-21 12:35:00,2025-11-21 11:40:00,False
EVT008515,ORD008515,2025-12-30 18:58:00,2025-12-30 19:23:00,2025-12-30 19:43:00,2025-12-30 20:04:00,2025-12-30 19:41:00,False
EVT008516,ORD008516,2025-12-21 16:48:00,2025-12-21 17:02:00,2025-12-21 17:20:00,2025-12-21 17:38:00,2025-12-21 17:28:00,False
EVT008517,ORD008517,2025-12-12 18:58:00,2025-12-12 19:46:00,2025-12-12 20:01:00,2025-12-12 20:32:00,2025-12-12 19:41:00,False
EVT008518,ORD008518,2025-12-30 16:10:00,2025-12-30 16:50:00,2025-12-30 17:25:00,2025-12-30 17:43:00,2025-12-30 16:50:00,False
EVT008519,ORD008519,2025-12-19 16:39:00,2025-12-19 17:29:00,2025-12-19 17:48:00,2025-12-19 18:11:00,2025-12-19 17:21:00,False
EVT008520,ORD008520,2025-10-21 21:17:00,2025-10-21 22:09:00,2025-10-21 22:43:00,2025-10-21 23:00:00,2025-10-21 21:57:00,False
EVT008521,ORD008521,2025-10-20 21:35:00,2025-10-20 22:23:00,2025-10-20 22:28:00,2025-10-20 22:55:00,2025-10-20 22:17:00,False
EVT008522,ORD008522,2025-12-11 04:50:00,2025-12-11 05:43:00,2025-12-11 05:53:00,2025-12-11 06:30:00,2025-12-11 05:31:00,False
EVT008523,ORD008523,2025-11-26 13:53:00,2025-11-26 14:21:00,2025-11-26 14:35:00,2025-11-26 14:56:00,2025-11-26 14:35:00,False
EVT008524,ORD008524,2025-11-26 15:08:00,2025-11-26 15:39:00,2025-11-26 16:18:00,2025-11-26 16:57:00,2025-11-26 15:52:00,False
EVT008525,ORD008525,2025-10-02 12:12:00,2025-10-02 12:57:00,2025-10-02 13:37:00,2025-10-02 13:51:00,2025-10-02 12:55:00,False
EVT008526,ORD008526,2025-11-09 05:37:00,2025-11-09 06:04:00,2025-11-09 06:18:00,2025-11-09 06:48:00,2025-11-09 06:17:00,False
EVT008527,ORD008527,2025-11-07 14:37:00,2025-11-07 15:17:00,2025-11-07 15:25:00,2025-11-07 15:38:00,2025-11-07 15:17:00,False
EVT008528,ORD008528,2025-10-19 22:48:00,2025-10-19 23:28:00,2025-10-19 23:43:00,2025-10-20 00:14:00,2025-10-19 23:28:00,False
EVT008529,ORD008529,2025-12-12 07:50:00,2025-12-12 08:19:00,2025-12-12 08:37:00,2025-12-12 09:11:00,2025-12-12 08:32:00,False
EVT008530,ORD008530,2025-12-19 19:40:00,2025-12-19 20:28:00,2025-12-19 20:47:00,2025-12-19 21:02:00,2025-12-19 20:24:00,False
EVT008531,ORD008531,2025-10-07 10:30:00,2025-10-07 10:58:00,2025-10-07 11:05:00,2025-10-07 11:26:00,2025-10-07 11:11:00,False
EVT008532,ORD008532,2025-10-23 16:49:00,2025-10-23 17:03:00,2025-10-23 17:15:00,2025-10-23 17:36:00,2025-10-23 17:30:00,False
EVT008533,ORD008533,2025-10-12 12:42:00,2025-10-12 12:58:00,2025-10-12 13:11:00,2025-10-12 13:50:00,2025-10-12 13:23:00,False
EVT008534,ORD008534,2025-12-30 12:21:00,2025-12-30 12:49:00,2025-12-30 12:55:00,2025-12-30 13:16:00,2025-12-30 13:02:00,False
EVT008535,ORD008535,2025-12-12 20:58:00,2025-12-12 21:19:00,2025-12-12 21:25:00,,2025-12-12 21:38:00,
EVT008536,ORD008536,2025-10-10 22:48:00,2025-10-10 22:54:00,2025-10-10 23:02:00,2025-10-10 23:17:00,2025-10-10 23:29:00,True
EVT008537,ORD008537,2025-10-14 12:35:00,2025-10-14 13:10:00,2025-10-14 13:19:00,2025-10-14 13:42:00,2025-10-14 13:16:00,False
EVT008538,ORD008538,2025-10-04 17:46:00,2025-10-04 17:58:00,2025-10-04 18:33:00,2025-10-04 18:49:00,2025-10-04 18:29:00,False
EVT008539,ORD008539,2025-12-07 16:41:00,2025-12-07 17:27:00,2025-12-07 17:45:00,2025-12-07 18:15:00,2025-12-07 17:25:00,False
EVT008540,ORD008540,2025-10-08 07:27:00,2025-10-08 08:09:00,2025-10-08 08:14:00,2025-10-08 08:34:00,2025-10-08 08:08:00,False
EVT008541,ORD008541,2025-12-07 04:22:00,2025-12-07 04:40:00,2025-12-07 04:56:00,2025-12-07 05:24:00,2025-12-07 05:06:00,False
EVT008542,ORD008542,2025-12-15 19:52:00,2025-12-15 20:08:00,2025-12-15 20:22:00,2025-12-15 20:55:00,2025-12-15 20:34:00,False
EVT008543,ORD008543,2025-11-16 14:00:00,2025-11-16 14:52:00,2025-11-16 15:35:00,2025-11-16 16:01:00,2025-11-16 14:43:00,False
EVT008544,ORD008544,2025-11-28 12:03:00,2025-11-28 12:33:00,2025-11-28 12:58:00,2025-11-28 13:17:00,2025-11-28 12:47:00,False
EVT008545,ORD008545,2025-10-29 23:06:00,2025-10-29 23:11:00,2025-10-29 23:20:00,2025-10-30 00:04:00,2025-10-29 23:47:00,False
EVT008546,ORD008546,2025-11-01 07:18:00,2025-11-01 08:02:00,2025-11-01 08:07:00,2025-11-01 08:22:00,2025-11-01 07:58:00,False
EVT008547,ORD008547,2025-11-22 11:33:00,2025-11-22 12:25:00,2025-11-22 12:42:00,,2025-11-22 12:16:00,
EVT008548,ORD008548,2025-10-10 20:12:00,2025-10-10 20:17:00,2025-10-10 20:33:00,2025-10-10 20:43:00,2025-10-10 20:53:00,True
EVT008549,ORD008549,2025-12-16 13:18:00,2025-12-16 13:35:00,2025-12-16 13:51:00,2025-12-16 14:14:00,2025-12-16 14:00:00,False
EVT008550,ORD008550,2025-10-09 16:26:00,2025-10-09 17:07:00,2025-10-09 17:15:00,,2025-10-09 17:09:00,
EVT008551,ORD008551,2025-12-26 05:07:00,2025-12-26 05:54:00,2025-12-26 06:08:00,2025-12-26 06:33:00,2025-12-26 05:49:00,False
EVT008552,ORD008552,2025-10-19 21:13:00,2025-10-19 22:15:00,2025-10-19 22:55:00,2025-10-19 23:12:00,2025-10-19 21:57:00,False
EVT008553,ORD008553,2025-11-19 10:00:00,2025-11-19 10:05:00,2025-11-19 10:23:00,2025-11-19 10:47:00,2025-11-19 10:43:00,False
EVT008554,ORD008554,2025-10-12 10:34:00,2025-10-12 11:09:00,2025-10-12 11:14:00,2025-10-12 11:28:00,2025-10-12 11:15:00,False
EVT008555,ORD008555,2025-10-03 09:21:00,2025-10-03 10:15:00,2025-10-03 10:34:00,2025-10-03 10:49:00,2025-10-03 10:05:00,False
EVT008556,ORD008556,2025-10-30 15:43:00,2025-10-30 16:07:00,2025-10-30 16:23:00,2025-10-30 16:38:00,2025-10-30 16:24:00,False
EVT008557,ORD008557,2025-11-25 19:54:00,2025-11-25 20:28:00,2025-11-25 20:33:00,2025-11-25 20:49:00,2025-11-25 20:35:00,False
EVT008558,ORD008558,2025-11-23 11:12:00,2025-11-23 11:39:00,2025-11-23 11:59:00,2025-11-23 12:22:00,2025-11-23 11:53:00,False
EVT008559,ORD008559,2025-10-27 09:23:00,2025-10-27 09:52:00,2025-10-27 10:10:00,2025-10-27 10:23:00,2025-10-27 10:05:00,False
EVT008560,ORD008560,2025-11-21 13:13:00,2025-11-21 13:28:00,2025-11-21 13:47:00,2025-11-21 14:16:00,2025-11-21 13:53:00,False
EVT008561,ORD008561,2025-12-18 22:13:00,2025-12-18 22:40:00,2025-12-18 22:54:00,2025-12-18 23:11:00,2025-12-18 22:54:00,False
EVT008562,ORD008562,2025-10-07 01:44:00,2025-10-07 02:52:00,2025-10-07 02:57:00,,2025-10-07 02:25:00,
EVT008563,ORD008563,2025-10-13 15:46:00,2025-10-13 16:27:00,2025-10-13 16:44:00,,2025-10-13 16:28:00,
EVT008564,ORD008564,2025-11-04 18:12:00,2025-11-04 18:17:00,2025-11-04 18:33:00,2025-11-04 18:49:00,2025-11-04 18:56:00,True
EVT008565,ORD008565,2025-12-10 19:14:00,2025-12-10 19:28:00,2025-12-10 19:35:00,,2025-12-10 19:55:00,
EVT008566,ORD008566,2025-12-04 19:20:00,2025-12-04 19:26:00,2025-12-04 19:39:00,2025-12-04 20:02:00,2025-12-04 20:04:00,True
EVT008567,ORD008567,2025-11-07 07:52:00,2025-11-07 07:59:00,2025-11-07 08:26:00,2025-11-07 08:40:00,2025-11-07 08:34:00,False
EVT008568,ORD008568,2025-11-07 14:41:00,2025-11-07 15:09:00,2025-11-07 15:25:00,2025-11-07 15:41:00,2025-11-07 15:23:00,False
EVT008569,ORD008569,2025-10-09 07:34:00,2025-10-09 08:02:00,2025-10-09 08:14:00,,2025-10-09 08:17:00,
EVT008570,ORD008570,2025-11-07 17:08:00,2025-11-07 17:31:00,2025-11-07 17:46:00,2025-11-07 18:07:00,2025-11-07 17:51:00,False
EVT008571,ORD008571,2025-11-16 07:05:00,2025-11-16 07:48:00,2025-11-16 08:04:00,2025-11-16 08:42:00,2025-11-16 07:45:00,False
EVT008572,ORD008572,2025-11-01 05:15:00,2025-11-01 05:34:00,2025-11-01 05:54:00,2025-11-01 06:30:00,2025-11-01 05:58:00,False
EVT008573,ORD008573,2025-10-12 12:46:00,2025-10-12 13:03:00,2025-10-12 13:16:00,2025-10-12 14:01:00,2025-10-12 13:29:00,False
EVT008574,ORD008574,2025-11-06 21:21:00,2025-11-06 22:13:00,2025-11-06 22:30:00,2025-11-06 22:47:00,2025-11-06 22:05:00,False
EVT008575,ORD008575,2025-12-08 18:46:00,2025-12-08 19:17:00,2025-12-08 19:36:00,2025-12-08 19:52:00,2025-12-08 19:29:00,False
EVT008576,ORD008576,2025-10-18 00:53:00,2025-10-18 01:22:00,2025-10-18 01:54:00,2025-10-18 02:26:00,2025-10-18 01:33:00,False
EVT008577,ORD008577,2025-10-17 11:09:00,2025-10-17 11:42:00,2025-10-17 12:02:00,2025-10-17 12:30:00,2025-10-17 11:52:00,False
EVT008578,ORD008578,2025-10-31 01:21:00,2025-10-31 01:40:00,2025-10-31 01:52:00,2025-10-31 02:06:00,2025-10-31 02:01:00,False
EVT008579,ORD008579,2025-11-09 11:49:00,2025-11-09 12:19:00,2025-11-09 12:30:00,2025-11-09 12:48:00,2025-11-09 12:29:00,False
EVT008580,ORD008580,2025-11-14 18:57:00,2025-11-14 19:20:00,2025-11-14 19:36:00,2025-11-14 19:55:00,2025-11-14 19:38:00,False
EVT008581,ORD008581,2025-12-09 19:53:00,2025-12-09 20:04:00,2025-12-09 20:21:00,2025-12-09 20:52:00,2025-12-09 20:33:00,False
EVT008582,ORD008582,2025-11-07 19:15:00,2025-11-07 19:42:00,2025-11-07 20:01:00,2025-11-07 20:27:00,2025-11-07 19:59:00,False
EVT008583,ORD008583,2025-10-27 21:05:00,2025-10-27 21:28:00,2025-10-27 22:11:00,2025-10-27 22:33:00,2025-10-27 21:46:00,False
EVT008584,ORD008584,2025-12-23 12:15:00,2025-12-23 12:31:00,2025-12-23 12:39:00,2025-12-23 13:01:00,2025-12-23 12:57:00,False
EVT008585,ORD008585,2025-10-22 20:52:00,2025-10-22 21:40:00,2025-10-22 21:57:00,2025-10-22 22:12:00,2025-10-22 21:36:00,False
EVT008586,ORD008586,2025-10-20 18:29:00,2025-10-20 18:59:00,2025-10-20 19:09:00,2025-10-20 19:47:00,2025-10-20 19:13:00,False
EVT008587,ORD008587,2025-10-12 16:32:00,2025-10-12 17:10:00,2025-10-12 17:29:00,2025-10-12 17:41:00,2025-10-12 17:12:00,False
EVT008588,ORD008588,2025-10-20 22:12:00,2025-10-20 22:39:00,2025-10-20 22:59:00,2025-10-20 23:15:00,2025-10-20 22:52:00,False
EVT008589,ORD008589,2025-12-09 22:37:00,2025-12-09 23:06:00,2025-12-09 23:22:00,2025-12-09 23:58:00,2025-12-09 23:19:00,False
EVT008590,ORD008590,2025-10-03 21:24:00,2025-10-03 22:23:00,2025-10-03 22:37:00,2025-10-03 22:58:00,2025-10-03 22:08:00,False
EVT008591,ORD008591,2025-10-26 10:10:00,2025-10-26 10:41:00,2025-10-26 10:56:00,,2025-10-26 10:51:00,
EVT008592,ORD008592,2025-12-30 10:28:00,2025-12-30 10:55:00,2025-12-30 11:12:00,2025-12-30 11:35:00,2025-12-30 11:12:00,False
EVT008593,ORD008593,2025-10-31 21:24:00,2025-10-31 21:50:00,2025-10-31 21:56:00,2025-10-31 22:28:00,2025-10-31 22:06:00,False
EVT008594,ORD008594,2025-10-18 13:26:00,2025-10-18 14:07:00,2025-10-18 14:22:00,2025-10-18 14:36:00,2025-10-18 14:10:00,False
EVT008595,ORD008595,2025-12-25 19:18:00,2025-12-25 19:28:00,2025-12-25 19:48:00,2025-12-25 20:11:00,2025-12-25 20:01:00,False
EVT008596,ORD008596,2025-12-24 18:38:00,2025-12-24 19:15:00,2025-12-24 19:34:00,2025-12-24 19:45:00,2025-12-24 19:22:00,False
EVT008597,ORD008597,2025-10-19 19:10:00,2025-10-19 19:41:00,2025-10-19 19:49:00,,2025-10-19 19:50:00,
EVT008598,ORD008598,2025-12-20 03:01:00,2025-12-20 03:19:00,2025-12-20 03:29:00,2025-12-20 03:55:00,2025-12-20 03:42:00,False
EVT008599,ORD008599,2025-12-16 13:56:00,2025-12-16 14:16:00,2025-12-16 14:57:00,2025-12-16 15:15:00,2025-12-16 14:40:00,False
EVT008600,ORD008600,2025-11-10 20:11:00,2025-11-10 20:33:00,2025-11-10 20:42:00,2025-11-10 21:22:00,2025-11-10 20:55:00,False
EVT008601,ORD008601,2025-10-07 14:42:00,2025-10-07 14:56:00,2025-10-07 15:15:00,2025-10-07 15:45:00,2025-10-07 15:22:00,False
EVT008602,ORD008602,2025-12-28 18:04:00,2025-12-28 18:22:00,2025-12-28 18:42:00,2025-12-28 19:31:00,2025-12-28 18:46:00,False
EVT008603,ORD008603,2025-11-13 19:34:00,2025-11-13 19:53:00,2025-11-13 20:13:00,2025-11-13 20:28:00,2025-11-13 20:16:00,False
EVT008604,ORD008604,2025-12-10 08:27:00,2025-12-10 08:43:00,2025-12-10 08:55:00,2025-12-10 09:14:00,2025-12-10 09:10:00,False
EVT008605,ORD008605,2025-10-18 09:35:00,2025-10-18 10:44:00,2025-10-18 11:00:00,2025-10-18 11:39:00,2025-10-18 10:15:00,False
EVT008606,ORD008606,2025-11-12 18:34:00,2025-11-12 19:32:00,2025-11-12 19:43:00,2025-11-12 20:35:00,2025-11-12 19:16:00,False
EVT008607,ORD008607,2025-10-20 06:37:00,2025-10-20 07:06:00,2025-10-20 07:13:00,2025-10-20 07:34:00,2025-10-20 07:19:00,False
EVT008608,ORD008608,2025-11-25 12:06:00,2025-11-25 12:28:00,2025-11-25 12:47:00,2025-11-25 13:25:00,2025-11-25 12:46:00,False
EVT008609,ORD008609,2025-10-30 21:07:00,2025-10-30 21:24:00,2025-10-30 21:39:00,2025-10-30 21:57:00,2025-10-30 21:47:00,False
EVT008610,ORD008610,2025-11-24 16:37:00,2025-11-24 17:38:00,2025-11-24 17:49:00,2025-11-24 18:00:00,2025-11-24 17:17:00,False
EVT008611,ORD008611,2025-12-11 21:08:00,2025-12-11 21:26:00,2025-12-11 21:38:00,2025-12-11 22:06:00,2025-12-11 21:51:00,False
EVT008612,ORD008612,2025-12-23 12:21:00,2025-12-23 12:57:00,2025-12-23 13:23:00,2025-12-23 13:50:00,2025-12-23 13:05:00,False
